Date,Year,State,Age,Gender,Race,Armed,Threat Level,Flee,Longitude,Latitude
2019-07-23,2019,PA,31.0,Male,Black,gun,Attack,Not fleeing,-80.005,40.524
2019-07-23,2019,CO,38.0,Male,Hispanic,gun,Other,Car,-104.77,38.801
2019-07-26,2019,CT,41.0,Male,Hispanic,gun,Attack,Car,-72.694,41.758
2019-07-26,2019,PA,49.0,Male,White,gun,Attack,Not fleeing,-78.391,40.334
2019-07-26,2019,SC,56.0,Male,White,gun,Other,Not fleeing,-80.965,32.266
2019-07-28,2019,FL,62.0,Male,Hispanic,gun,Attack,Not fleeing,-80.091,26.548
2019-07-31,2019,IA,28.0,Male,White,gun,Attack,Car,-95.81,41.269
2019-07-31,2019,TN,42.0,Male,White,gun,Attack,Not fleeing,-85.407,35.029
2019-07-31,2019,TX,46.0,Male,Asian,knife,Other,Not fleeing,-97.754,30.269
2019-08-01,2019,CA,21.0,Male,Black,gun,Attack,Foot,-118.331,33.975
2019-08-01,2019,TX,30.0,Female,White,unarmed,Other,Not fleeing,-97.097,32.769
2019-08-01,2019,WV,36.0,Male,White,gun,Attack,Other,-81.633,38.35
2019-08-01,2019,KY,54.0,Male,White,vehicle,Attack,Car,-84.19,37.497
2019-08-01,2019,FL,48.0,Male,White,knife,Other,Not fleeing,-82.614,28.034
2019-08-02,2019,NC,55.0,Male,Black,gun,Attack,Not fleeing,-80.769,35.356
2019-08-02,2019,MN,34.0,Male,Black,gun,Attack,Not fleeing,-93.294,45.004
2019-08-02,2019,IN,45.0,Male,Black,gun,Attack,Not fleeing,-86.007,39.833
2019-08-03,2019,CO,19.0,Male,Black,gun,Other,Foot,-104.771,38.816
2019-08-03,2019,MA,32.0,Male,Hispanic,gun,Attack,Car,-71.031,42.413
2019-08-03,2019,NV,32.0,Male,White,gun,Attack,Not fleeing,-119.725,39.174
2019-08-03,2019,GA,25.0,Male,Black,knife,Attack,Foot,-83.955,33.86
2019-08-04,2019,OH,24.0,Male,White,gun,Attack,Not fleeing,-84.184,39.757
2019-08-04,2019,AL,65.0,Male,White,gun,Attack,Not fleeing,-86.78,34.084
2019-08-05,2019,TN,49.0,Male,Black,knife,Attack,Foot,-90.049,35.142
2019-08-05,2019,CA,19.0,Male,Hispanic,vehicle,Other,Car,-118.881,34.993
2019-08-05,2019,AR,56.0,Male,White,gun,Other,Not fleeing,-94.057,36.25
2019-08-05,2019,NJ,39.0,Male,Black,gun,Attack,Not fleeing,-74.221,40.736
2019-08-05,2019,CO,57.0,Male,White,gun,Other,Foot,-107.783,39.53
2019-08-06,2019,PA,49.0,Male,White,gun,Attack,Not fleeing,-79.956,40.537
2019-08-07,2019,TX,18.0,Male,Black,gun,Attack,Not fleeing,-94.808,32.533
2019-08-08,2019,MS,27.0,Male,Black,gun,Attack,Foot,-88.519,30.402
2019-08-09,2019,TX,52.0,Male,Hispanic,machete,Attack,Not fleeing,-96.577,32.848
2019-08-09,2019,MO,37.0,Male,Hispanic,gun and vehicle,Attack,Foot,-94.63,39.095
2019-08-09,2019,VT,62.0,Male,White,toy weapon,Attack,Not fleeing,-72.573,44.264
2019-08-10,2019,TN,57.0,Male,White,knife,Attack,Not fleeing,-84.871,35.122
2019-08-12,2019,CA,49.0,Male,White,gun,Attack,Not fleeing,-117.298,33.931
2019-08-13,2019,TN,51.0,Male,Black,gun,Attack,Not fleeing,-84.144,36.104
2019-08-13,2019,KS,51.0,Male,Black,gun,Attack,Not fleeing,-94.834,39.124
2019-08-15,2019,CO,31.0,Female,Hispanic,gun,Attack,Foot,-105.038,39.739
2019-08-17,2019,IN,25.0,Male,Black,gun,Other,Not fleeing,-87.32,41.577
2019-08-17,2019,IN,62.0,Male,White,gun,Attack,Not fleeing,-86.573,38.91
2019-08-17,2019,TX,27.0,Male,Black,gun,Attack,Car,-96.749,32.774
2019-08-18,2019,CA,33.0,Male,Hispanic,gun,Attack,Foot,-118.175,34.072
2019-08-18,2019,WI,38.0,Male,White,sharp object,Attack,Not fleeing,-87.924,42.808
2019-08-19,2019,NV,69.0,Male,Hispanic,gun,Attack,Car,-114.572,35.163
2019-08-19,2019,CA,39.0,Male,Hispanic,gun,Attack,Foot,-118.418,34.236
2019-08-21,2019,TX,18.0,Male,Black,gun,Attack,Foot,-97.229,32.766
2019-08-21,2019,KY,27.0,Male,White,unknown weapon,Other,Not fleeing,-84.575,37.869
2019-08-22,2019,NM,57.0,Male,White,toy weapon,Attack,Not fleeing,-106.529,35.079
2019-08-22,2019,OH,29.0,Male,Black,Taser,Attack,Foot,-84.239,39.752
2019-08-22,2019,GA,39.0,Male,White,unarmed,Attack,Not fleeing,-81.924,31.949
2019-08-22,2019,NM,46.0,Male,Hispanic,gun,Attack,Not fleeing,-103.128,32.704
2019-08-23,2019,UT,31.0,Male,White,unarmed,Other,Not fleeing,-111.958,40.694
2019-08-23,2019,OR,34.0,Male,White,knife,Other,Not fleeing,-122.884,43.738
2019-08-24,2019,CA,52.0,Male,Hispanic,shovel,Attack,Not fleeing,-117.073,32.758
2019-08-26,2019,TN,33.0,Male,Black,unarmed,Attack,Not fleeing,-83.986,36.001
2019-08-27,2019,LA,52.0,Male,Black,gun,Attack,Car,-91.15,30.495
2019-08-28,2019,MD,30.0,Male,Black,gun and car,Attack,Car,-76.597,39.292
2019-08-28,2019,KS,28.0,Male,White,knife,Other,Not fleeing,-97.627,38.809
2019-08-30,2019,AZ,51.0,Male,Hispanic,gun and vehicle,Attack,Other,-112.238,33.452
2019-08-31,2019,MO,23.0,Male,Black,gun,Other,Foot,-90.347,38.638
2019-08-31,2019,MN,23.0,Male,Black,hammer,Other,Not fleeing,-93.333,45.062
2019-08-31,2019,TX,36.0,Male,White,gun,Attack,Car,-102.379,31.884
2019-08-31,2019,CO,37.0,Male,Hispanic,gun,Attack,Not fleeing,-105.01,39.757
2019-09-01,2019,OK,49.0,Male,White,vehicle,Attack,Car,-96.155,36.076
2019-09-01,2019,ID,49.0,Male,White,gun,Attack,Not fleeing,-116.708,43.61
2019-09-02,2019,MT,35.0,Male,White,gun,Attack,Not fleeing,-113.991,46.877
2019-09-02,2019,TX,17.0,Male,White,knife,Other,Not fleeing,-99.134,30.053
2019-09-03,2019,TN,30.0,Male,White,gun,Attack,Car,-82.234,36.485
2019-09-03,2019,WI,34.0,Male,Hispanic,vehicle,Other,Car,-88.268,44.291
2019-09-03,2019,OH,46.0,Male,White,vehicle,Other,Car,-84.601,40.961
2019-09-04,2019,ID,29.0,Male,White,knife,Attack,Not fleeing,-116.801,47.734
2019-09-05,2019,MO,28.0,Male,Black,gun,Attack,Not fleeing,-90.241,38.65
2019-09-05,2019,CT,43.0,Male,White,unarmed,Attack,Not fleeing,-72.574,41.745
2019-09-06,2019,CA,42.0,Male,Black,gun,Other,Foot,-117.877,34.129
2019-09-07,2019,TX,40.0,Male,White,knife,Other,Not fleeing,-94.432,31.375
2019-09-08,2019,WA,24.0,Male,Black,toy weapon,Other,Foot,-122.409,47.233
2019-09-09,2019,OK,27.0,Male,Black,gun,Attack,Other,-97.621,35.595
2019-09-09,2019,WA,41.0,Male,White,gun,Attack,Foot,-123.824,46.97
2019-09-09,2019,AZ,47.0,Male,Hispanic,gun and knife,Attack,Not fleeing,-112.151,33.611
2019-09-10,2019,UT,26.0,Male,Black,knife,Other,Not fleeing,-110.719,39.541
2019-09-11,2019,IA,20.0,Male,White,gun,Attack,Foot,-91.114,40.802
2019-09-12,2019,CA,35.0,Male,Hispanic,piece of wood,Attack,Not fleeing,-118.575,34.439
2019-09-14,2019,TX,31.0,Male,Black,toy weapon,Attack,Not fleeing,-97.103,32.694
2019-09-14,2019,LA,54.0,Male,Black,unarmed,Other,Not fleeing,-90.999,30.362
2019-09-14,2019,TX,33.0,Male,Hispanic,gun,Attack,Not fleeing,-101.722,34.192
2019-09-14,2019,TN,76.0,Male,White,gun,Attack,Not fleeing,-85.112,35.063
2019-09-15,2019,MN,31.0,Male,Black,knife,Attack,Not fleeing,-93.152,44.959
2019-09-16,2019,DC,53.0,Male,Black,gun,Attack,Not fleeing,-76.975,38.849
2019-09-16,2019,TN,33.0,Male,White,gun,Attack,Foot,-82.212,36.348
2019-09-16,2019,TX,37.0,Male,White,gun,Attack,Foot,-97.198,33.405
2019-09-17,2019,VA,57.0,Female,White,hatchet,Attack,Not fleeing,-77.62,37.643
2019-09-17,2019,NY,36.0,Male,White,samurai sword,Attack,Not fleeing,-73.973,40.785
2019-09-17,2019,NY,39.0,Male,Black,gun,Attack,Foot,-74.083,40.618
2019-09-18,2019,OR,43.0,Male,White,gun,Attack,Not fleeing,-123.06,44.94
2019-09-18,2019,FL,44.0,Male,White,gun,Attack,Not fleeing,-84.517,30.434
2019-09-18,2019,TN,33.0,Male,Black,gun,Attack,Not fleeing,-90.024,35.075
2019-09-18,2019,PA,49.0,Male,Black,knife,Attack,Not fleeing,-79.882,40.442
2019-09-19,2019,CA,18.0,Male,Black,pellet gun,Attack,Not fleeing,-118.134,33.784
2019-09-20,2019,GA,21.0,Male,White,gun,Attack,Not fleeing,-83.82,34.301
2019-09-20,2019,CO,57.0,Male,White,gun,Attack,Not fleeing,-105.086,39.708
2019-09-21,2019,OK,29.0,Male,White,undetermined,Attack,Not fleeing,-96.665,34.782
2019-09-21,2019,WY,58.0,Male,Native,knife,Attack,Not fleeing,-108.378,43.043
2019-09-23,2019,GA,28.0,Male,White,gun,Attack,Foot,-85.102,34.202
2019-09-23,2019,AR,31.0,Male,White,unknown weapon,Other,Not fleeing,-94.138,36.258
2019-09-24,2019,NC,67.0,Male,White,gun,Attack,Car,-77.561,34.816
2019-09-25,2019,SC,64.0,Male,White,gun,Attack,Not fleeing,-80.087,34.387
2019-09-25,2019,LA,32.0,Male,White,gun,Attack,Not fleeing,-89.942,30.338
2019-09-26,2019,MD,49.0,Male,Black,knife,Attack,Not fleeing,-76.954,38.971
2019-09-26,2019,SC,28.0,Male,White,gun,Attack,Other,-81.334,33.839
2019-09-28,2019,MD,31.0,Male,Black,knife,Attack,Foot,-76.655,39.498
2019-09-29,2019,CO,20.0,Male,White,toy weapon,Attack,Not fleeing,-104.868,39.092
2019-09-29,2019,NY,27.0,Male,Black,gun,Attack,Not fleeing,-73.846,40.885
2019-09-29,2019,MO,38.0,Female,White,vehicle,Attack,Car,-91.758,36.977
2019-09-29,2019,TX,37.0,Male,White,unarmed,Attack,Foot,-94.713,32.449
2019-09-30,2019,CA,36.0,Male,White,gun and car,Attack,Car,-116.432,34.121
2019-09-30,2019,GA,35.0,Male,Hispanic,knife,Other,Foot,-83.832,34.295
2019-10-01,2019,WV,50.0,Male,White,gun,Attack,Not fleeing,-80.998,38.271
2019-10-01,2019,KY,75.0,Male,White,gun,Attack,Not fleeing,-87.15,36.809
2019-10-01,2019,IL,32.0,Male,White,BB gun and vehicle,Attack,Foot,-87.798,41.704
2019-10-03,2019,OK,24.0,Male,Black,gun,Attack,Not fleeing,-97.521,35.593
2019-10-04,2019,FL,37.0,Male,White,wasp spray,Attack,Not fleeing,-81.639,30.477
2019-10-05,2019,TX,33.0,Male,White,air pistol,Attack,Not fleeing,-96.937,32.995
2019-10-06,2019,CA,37.0,Male,Hispanic,knife,Other,Not fleeing,-118.073,33.969
2019-10-06,2019,CA,55.0,Male,Black,gun,Other,Not fleeing,-121.172,38.303
2019-10-07,2019,TX,31.0,Male,White,knife,Other,Not fleeing,-94.313,30.396
2019-10-07,2019,OK,54.0,Male,White,gun,Attack,Not fleeing,-94.979,35.904
2019-10-08,2019,TX,37.0,Male,Black,baton,Attack,Not fleeing,-94.128,30.097
2019-10-08,2019,NE,48.0,Male,White,vehicle,Attack,Not fleeing,-96.682,40.741
2019-10-08,2019,UT,28.0,Male,White,vehicle,Attack,Car,-111.978,41.078
2019-10-10,2019,CA,48.0,Male,White,vehicle,Other,Car,-118.148,34.712
2019-10-10,2019,NM,58.0,Male,White,gun,Attack,Not fleeing,-108.173,36.755
2019-10-11,2019,OK,19.0,Male,White,gun,Attack,Other,-95.864,34.673
2019-10-12,2019,CA,21.0,Male,Black,gun,Attack,Foot,-118.042,34.072
2019-10-12,2019,FL,57.0,Male,Hispanic,machete,Attack,Not fleeing,-82.262,27.054
2019-10-13,2019,AZ,17.0,Male,Hispanic,gun,Attack,Not fleeing,-112.206,33.573
2019-10-13,2019,TX,22.0,Male,Hispanic,baseball bat,Other,Not fleeing,-97.413,27.746
2019-10-14,2019,LA,31.0,Male,Black,unarmed,Other,Foot,-91.124,30.838
2019-10-14,2019,NC,61.0,Male,Black,gun,Attack,Not fleeing,-79.985,36.036
2019-10-14,2019,GA,54.0,Female,White,knife,Attack,Not fleeing,-83.438,33.964
2019-10-15,2019,NC,28.0,Male,White,gun,Attack,Not fleeing,-79.935,35.978
2019-10-15,2019,CA,30.0,Male,White,unarmed,Other,Not fleeing,-119.758,34.411
2019-10-15,2019,NY,30.0,Male,Black,gun,Attack,Not fleeing,-73.99,40.684
2019-10-15,2019,ID,28.0,Male,White,gun,Other,Car,-114.704,42.776
2019-10-15,2019,GA,26.0,Male,Black,gun,Attack,Not fleeing,-84.146,33.805
2019-10-16,2019,VA,28.0,Male,White,gun,Attack,Other,-79.962,37.315
2019-10-16,2019,CA,21.0,Male,Black,gun,Other,Not fleeing,-118.457,34.172
2019-10-17,2019,OR,27.0,Male,White,straight edge razor,Other,Not fleeing,-122.479,43.741
2019-10-17,2019,AR,34.0,Male,Black,gun,Attack,Car,-92.065,33.613
2019-10-17,2019,MS,22.0,Male,Black,gun and vehicle,Attack,Car,-91.061,31.691
2019-10-18,2019,ID,29.0,Male,White,gun,Attack,Not fleeing,-111.988,43.477
2019-10-18,2019,NJ,38.0,Male,White,knife,Attack,Not fleeing,-74.171,40.196
2019-10-19,2019,TX,34.0,Male,White,gun and vehicle,Attack,Other,-95.761,31.902
2019-10-20,2019,MO,30.0,Male,Black,gun,Attack,Car,-90.193,38.646
2019-10-20,2019,ID,33.0,Female,White,toy weapon,Attack,Not fleeing,-116.234,43.639
2019-10-21,2019,OH,21.0,Male,White,gun,Attack,Car,-84.293,39.812
2019-10-21,2019,OR,39.0,Male,White,gun,Attack,Not fleeing,-122.974,45.518
2019-10-21,2019,NV,37.0,Female,Hispanic,gun,Attack,Not fleeing,-115.119,36.159
2019-10-21,2019,CO,36.0,Male,Hispanic,gun,Attack,Car,-105.016,39.729
2019-10-22,2019,CA,55.0,Male,Asian,sharp object,Other,Not fleeing,-118.255,33.808
2019-10-23,2019,TX,47.0,Male,White,vehicle,Attack,Car,-106.469,31.778
2019-10-23,2019,WA,61.0,Male,White,gun,Attack,Not fleeing,-117.361,47.69
2019-10-23,2019,NY,29.0,Male,Black,gun,Attack,Not fleeing,-73.947,40.816
2019-10-23,2019,IN,29.0,Male,White,gun,Attack,Foot,-85.488,40.889
2019-10-23,2019,CA,44.0,Male,Black,gun,Attack,Not fleeing,-118.171,33.875
2019-10-24,2019,NC,53.0,Male,White,gun,Other,Not fleeing,-77.334,35.6
2019-10-25,2019,LA,45.0,Female,White,pair of scissors,Other,Not fleeing,-93.713,32.518
2019-10-25,2019,TN,19.0,Male,White,vehicle,Attack,Not fleeing,-83.338,36.175
2019-10-25,2019,OK,40.0,Male,White,gun,Attack,Not fleeing,-87.552,33.902
2019-10-25,2019,NY,33.0,Male,Black,chair,Attack,Not fleeing,-73.906,40.668
2019-10-26,2019,GA,45.0,Male,Asian,gun,Attack,Foot,-83.324,33.936
2019-10-26,2019,MI,27.0,Male,White,gun,Attack,Not fleeing,-84.925,45.267
2019-10-27,2019,WI,63.0,Male,White,gun,Attack,Not fleeing,-89.494,43.032
2019-10-27,2019,OK,50.0,Male,Hispanic,gun,Attack,Not fleeing,-95.94,36.177
2019-10-27,2019,CA,25.0,Male,Black,gun,Attack,Not fleeing,-121.33,38.622
2019-10-27,2019,AL,39.0,Male,Black,gun,Attack,Not fleeing,-86.751,34.754
2019-10-27,2019,CA,42.0,Male,Hispanic,crowbar,Attack,Not fleeing,-118.999,36.062
2019-10-28,2019,IN,25.0,Male,White,hammer,Attack,Not fleeing,-87.504,37.991
2019-10-30,2019,MD,24.0,Male,Black,gun,Attack,Not fleeing,-76.611,39.371
2019-10-30,2019,CA,62.0,Male,White,ax,Other,Not fleeing,-118.076,34.668
2019-10-31,2019,FL,34.0,Male,White,gun,Attack,Car,-85.119,30.928
2019-10-31,2019,CA,33.0,Male,White,toy weapon,Attack,Not fleeing,-121.85,37.365
2019-11-01,2019,CO,46.0,Male,Hispanic,gun,Attack,Not fleeing,-104.994,39.849
2019-11-01,2019,FL,41.0,Male,Hispanic,gun,Attack,Not fleeing,-81.238,28.554
2019-11-01,2019,TX,38.0,Male,Hispanic,gun,Attack,Car,-102.372,31.856
2019-11-01,2019,NM,22.0,Male,Hispanic,box cutter,Attack,Not fleeing,-105.968,32.873
2019-11-02,2019,FL,29.0,Male,White,sword,Attack,Not fleeing,-80.422,27.585
2019-11-03,2019,WA,56.0,Male,White,knife,Other,Not fleeing,-122.438,47.152
2019-11-03,2019,AZ,32.0,Male,Black,gun,Attack,Not fleeing,-112.021,33.4
2019-11-04,2019,AZ,31.0,Male,White,sharp object,Attack,Not fleeing,-112.152,33.568
2019-11-04,2019,WI,31.0,Male,White,gun,Other,Not fleeing,-87.568,44.146
2019-11-05,2019,OH,48.0,Male,Black,gun,Attack,Not fleeing,-81.586,41.521
2019-11-05,2019,MO,58.0,Male,White,gun,Attack,Not fleeing,-93.339,38.689
2019-11-05,2019,WI,32.0,Male,Asian,gun,Other,Not fleeing,-90.82,43.856
2019-11-05,2019,TX,45.0,Male,White,knife,Other,Car,-95.55,30.452
2019-11-06,2019,OK,37.0,Male,Black,gun,Attack,Not fleeing,-94.967,35.89
2019-11-06,2019,NC,31.0,Male,Black,gun,Attack,Not fleeing,-78.934,35.032
2019-11-07,2019,GA,66.0,Male,White,gun,Attack,Not fleeing,-83.987,33.685
2019-11-07,2019,OH,37.0,Male,White,gun,Other,Not fleeing,-80.768,41.871
2019-11-08,2019,NC,38.0,Male,White,gun,Attack,Not fleeing,-81.202,35.508
2019-11-09,2019,WA,44.0,Male,White,knife,Other,Not fleeing,-122.232,47.886
2019-11-09,2019,SC,28.0,Male,White,knife,Other,Not fleeing,-81.558,34.806
2019-11-11,2019,CO,22.0,Male,White,gun,Other,Foot,-105.062,39.689
2019-11-11,2019,CO,59.0,Female,White,gun,Attack,Not fleeing,-105.123,40.414
2019-11-11,2019,FL,20.0,Female,White,vehicle,Attack,Not fleeing,-82.028,28.215
2019-11-12,2019,HI,30.0,Male,Other,vehicle and gun,Other,Not fleeing,-158.077,21.339
2019-11-13,2019,NC,27.0,Male,Black,gun,Attack,Foot,-77.912,35.72
2019-11-13,2019,CA,37.0,Male,Hispanic,sword,Other,Foot,-118.244,34.052
2019-11-14,2019,TX,52.0,Male,White,screwdriver,Attack,Not fleeing,-87.179,30.502
2019-11-14,2019,WI,35.0,Male,White,gun,Other,Not fleeing,-88.494,44.229
2019-11-15,2019,NC,33.0,Male,Black,gun,Attack,Not fleeing,-80.842,35.225
2019-11-15,2019,OH,27.0,Male,Black,gun,Other,Foot,-81.584,41.459
2019-11-16,2019,AZ,27.0,Male,White,gun,Attack,Not fleeing,-111.858,33.411
2019-11-16,2019,OH,41.0,Male,White,unarmed,Attack,Foot,-81.146,40.621
2019-11-18,2019,WA,28.0,Male,Black,vehicle,Attack,Car,-119.177,46.664
2019-11-19,2019,CA,34.0,Male,White,gun,Attack,Not fleeing,-116.382,34.135
2019-11-19,2019,IL,32.0,Male,Black,gun,Attack,Not fleeing,-87.895,42.024
2019-11-19,2019,ID,50.0,Male,Hispanic,knife,Other,Not fleeing,-111.875,42.09
2019-11-20,2019,GA,55.0,Male,White,knife,Other,Not fleeing,-84.012,34.592
2019-11-20,2019,GA,51.0,Male,White,gun,Attack,Not fleeing,-84.272,33.385
2019-11-20,2019,CA,42.0,Female,White,gun,Other,Not fleeing,-118.665,34.18
2019-11-22,2019,WA,36.0,Male,White,vehicle,Attack,Not fleeing,-121.925,47.286
2019-11-22,2019,NC,37.0,Male,Black,gun,Attack,Not fleeing,-78.61,34.631
2019-11-23,2019,SC,28.0,Male,Black,gun,Attack,Foot,-81.219,34.71
2019-11-23,2019,CO,24.0,Male,Hispanic,toy weapon,Attack,Not fleeing,-104.649,38.256
2019-11-24,2019,MI,34.0,Male,White,gun,Attack,Not fleeing,-85.549,42.782
2019-11-25,2019,CA,22.0,Male,Black,vehicle and machete,Attack,Foot,-118.338,34.098
2019-11-25,2019,MT,42.0,Male,White,gun,Other,Not fleeing,-111.311,47.519
2019-11-26,2019,MD,48.0,Male,White,ice pick,Attack,Car,-76.641,39.705
2019-11-26,2019,TN,51.0,Male,White,gun,Attack,Not fleeing,-82.855,36.166
2019-11-27,2019,OH,40.0,Male,Black,sword,Other,Not fleeing,-82.531,40.751
2019-11-28,2019,MO,34.0,Male,White,gun,Other,Car,-94.315,37.475
2019-11-28,2019,FL,30.0,Male,Black,gun,Attack,Other,-82.459,28.014
2019-11-29,2019,FL,60.0,Male,White,gun,Attack,Not fleeing,-81.979,28.129
2019-11-29,2019,CO,40.0,Male,White,gun,Attack,Car,-104.508,39.756
2019-11-30,2019,OR,40.0,Male,Hispanic,unarmed,Attack,Not fleeing,-123.091,44.091
2019-12-01,2019,GA,68.0,Male,Black,gun,Attack,Not fleeing,-84.296,33.582
2019-12-01,2019,CA,60.0,Male,White,knife,Attack,Not fleeing,-122.039,37.942
2019-12-01,2019,FL,16.0,Male,Hispanic,gun and vehicle,Attack,Other,-80.332,27.445
2019-12-01,2019,FL,25.0,Male,White,vehicle,Attack,Car,-82.144,28.023
2019-12-02,2019,FL,21.0,Male,Black,gun,Attack,Foot,-81.06,29.214
2019-12-02,2019,TX,28.0,Male,Black,unarmed,Other,Not fleeing,-97.337,31.061
2019-12-02,2019,AZ,18.0,Male,Native,gun,Attack,Not fleeing,-111.788,33.408
2019-12-03,2019,MO,26.0,Male,Black,gun,Other,Not fleeing,-94.545,39.062
2019-12-03,2019,NY,31.0,Male,Black,gun,Attack,Not fleeing,-76.173,43.039
2019-12-05,2019,CO,58.0,Male,Black,gun,Attack,Car,-106.523,39.637
2019-12-05,2019,TX,31.0,Male,Black,vehicle,Attack,Foot,-94.386,32.538
2019-12-05,2019,FL,41.0,Male,Black,gun,Attack,Car,-80.311,25.979
2019-12-05,2019,FL,41.0,Male,Black,gun,Attack,Car,-80.311,25.979
2019-12-05,2019,CA,41.0,Male,White,gun,Other,Foot,-117.28,34.068
2019-12-06,2019,AR,17.0,Male,Black,gun,Other,Not fleeing,-94.254,36.34
2019-12-07,2019,AR,35.0,Male,White,gun,Attack,Not fleeing,-94.161,36.061
2019-12-07,2019,FL,65.0,Male,White,gun,Attack,Not fleeing,-82.455,27.128
2019-12-08,2019,OR,51.0,Male,White,knife,Other,Not fleeing,-122.558,45.519
2019-12-09,2019,LA,47.0,Male,Black,gun,Other,Not fleeing,-90.677,30.802
2019-12-10,2019,CA,42.0,Male,Hispanic,baseball bat,Attack,Not fleeing,-117.336,34.442
2019-12-10,2019,WI,23.0,Male,Black,gun,Other,Car,-89.025,42.523
2019-12-10,2019,NJ,50.0,Female,Black,gun,Attack,Not fleeing,-74.084,40.707
2019-12-10,2019,NJ,47.0,Male,Black,gun,Attack,Not fleeing,-74.084,40.707
2019-12-10,2019,AL,66.0,Male,White,gun,Attack,Not fleeing,-88.267,30.834
2019-12-11,2019,PA,68.0,Male,White,gun,Attack,Not fleeing,-77.265,41.988
2019-12-11,2019,TX,31.0,Male,White,unarmed,Attack,Not fleeing,-95.109,29.456
2019-12-12,2019,MO,24.0,Male,Black,gun,Other,Foot,-90.246,38.564
2019-12-12,2019,OK,30.0,Male,White,knife,Attack,Car,-98.976,35.326
2019-12-12,2019,CA,34.0,Male,Black,gun,Other,Not fleeing,-117.903,33.838
2019-12-12,2019,AL,23.0,Male,White,gun,Attack,Not fleeing,-85.644,31.454
2019-12-12,2019,WA,43.0,Male,White,toy weapon,Other,Not fleeing,-122.186,47.452
2019-12-12,2019,FL,22.0,Male,Black,knife,Attack,Not fleeing,-82.402,28.021
2019-12-14,2019,FL,22.0,Male,Black,gun and car,Attack,Car,-81.633,30.357
2019-12-14,2019,AZ,42.0,Male,White,gun,Attack,Not fleeing,-110.969,32.269
2019-12-14,2019,MI,65.0,Male,Black,gun,Attack,Not fleeing,-83.297,42.394
2019-12-14,2019,WA,18.0,Male,Hispanic,knife,Attack,Not fleeing,-119.112,46.245
2019-12-15,2019,WI,23.0,Male,White,gun,Attack,Car,-87.971,43.105
2019-12-15,2019,MN,52.0,Male,Asian,gun,Attack,Not fleeing,-93.313,45.012
2019-12-15,2019,OH,40.0,Male,Other,gun,Other,Foot,-81.467,41.096
2019-12-15,2019,TX,27.0,Male,Hispanic,gun,Attack,Not fleeing,-97.538,25.935
2019-12-16,2019,HI,34.0,Male,Other,gun,Attack,Foot,-157.882,21.335
2019-12-16,2019,CA,25.0,Male,Hispanic,gun,Attack,Foot,-118.192,34.032
2019-12-16,2019,CA,28.0,Male,Hispanic,undetermined,Other,Car,-117.334,34.162
2019-12-17,2019,FL,27.0,Male,White,gun,Attack,Car,-86.621,30.464
2019-12-17,2019,MT,41.0,Male,White,gun,Attack,Foot,-111.263,47.497
2019-12-18,2019,OK,29.0,Male,White,gun,Attack,Not fleeing,-96.007,36.13
2019-12-19,2019,CA,29.0,Male,White,knife,Attack,Not fleeing,-121.752,38.572
2019-12-19,2019,CO,47.0,Male,White,unknown weapon,Attack,Not fleeing,-105.142,39.752
2019-12-19,2019,NC,28.0,Male,Black,gun,Attack,Foot,-81.505,35.86
2019-12-19,2019,FL,38.0,Male,White,gun,Attack,Foot,-81.685,28.853
2019-12-19,2019,NY,21.0,Male,Black,gun,Attack,Foot,-73.238,40.783
2019-12-20,2019,IN,44.0,Male,White,gun,Attack,Not fleeing,-84.949,40.049
2019-12-20,2019,NC,61.0,Male,Black,gun,Attack,Not fleeing,-80.214,36.093
2019-12-20,2019,AZ,25.0,Male,Black,Taser,Attack,Not fleeing,-111.926,33.434
2019-12-21,2019,UT,40.0,Male,White,gun,Attack,Car,-110.712,39.074
2019-12-21,2019,GA,26.0,Male,White,shovel,Attack,Foot,-85.093,33.618
2019-12-21,2019,NY,57.0,Male,White,knife,Attack,Not fleeing,-76.498,42.437
2019-12-21,2019,IN,57.0,Male,White,gun,Other,Not fleeing,-87.571,37.972
2019-12-22,2019,PA,24.0,Male,Black,gun,Attack,Foot,-79.882,40.442
2019-12-22,2019,CA,34.0,Male,White,gun,Attack,Not fleeing,-122.387,40.577
2019-12-22,2019,MS,46.0,Male,Black,unknown weapon,Other,Other,-89.378,31.321
2019-12-23,2019,AZ,38.0,Male,Hispanic,gun and vehicle,Attack,Car,-112.226,33.476
2019-12-23,2019,AR,24.0,Male,White,gun,Attack,Not fleeing,-92.526,34.604
2019-12-23,2019,TX,34.0,Male,Hispanic,gun,Other,Car,-98.504,29.387
2019-12-24,2019,FL,65.0,Male,White,gun,Attack,Not fleeing,-81.27,28.89
2019-12-24,2019,OK,60.0,Male,Black,gun,Attack,Car,-97.477,35.491
2019-12-24,2019,MO,56.0,Male,White,gun,Other,Not fleeing,-93.27,37.044
2019-12-25,2019,FL,59.0,Female,White,toy weapon,Attack,Not fleeing,-82.251,29.181
2019-12-25,2019,GA,23.0,Male,Black,vehicle,Attack,Car,-84.509,33.632
2019-12-26,2019,FL,35.0,Male,Hispanic,gun,Attack,Not fleeing,-81.78,28.066
2019-12-27,2019,UT,42.0,Male,White,undetermined,Other,Car,-111.979,41.192
2019-12-27,2019,VA,43.0,Male,White,Taser,Attack,Not fleeing,-76.47,37.08
